Name,Rank,Casinos,Provider,Market,Date,NameInternal,ProviderInternal
The Creeps,66,1,Espresso Games,CO,2021-02-25,thecreeps,espressogames
Mu vs. Atlantis,67,1,Espresso Games,CO,2021-02-25,muvsatlantis,espressogames
Sin City Nights,68,1,Betsoft,CO,2021-02-25,sincitynights,betsoft
Hey Sweetie,69,1,GAMING1,CO,2021-02-25,heysweetie,gaming1
SugarPop,70,1,Betsoft,CO,2021-02-25,sugarpop,betsoft
Koi Gate,71,1,Habanero,CO,2021-02-25,koigate,habanero
Fa Cai Shen,72,1,Habanero,CO,2021-02-25,facaishen,habanero
Ways of Fortune,73,1,Habanero,CO,2021-02-25,waysoffortune,habanero
Royal Crown Blackjack,74,1,Greentube,CO,2021-02-25,royalcrownblackjack,greentube
Mad 4 Summer,75,1,Espresso Games,CO,2021-02-25,mad4summer,espressogames
Lucky Spin Jackpots,76,1,Greentube,CO,2021-02-25,luckyspinjackpots,greentube
Koleos Garden,77,1,R. Franco,CO,2021-02-25,koleosgarden,rfranco
Key of Ra,78,1,R. Franco,CO,2021-02-25,keyofra,rfranco
Hot Bingo,79,1,Play'n Go,CO,2021-02-25,hotbingo,playngo
Rabbit's Crown,80,1,Espresso Games,CO,2021-02-25,rabbitscrown,espressogames
Sphinx Race Deluxe,81,1,Espresso Games,CO,2021-02-25,sphinxracedeluxe,espressogames
Bruno Bingo,82,1,Greentube,CO,2021-02-25,brunobingo,greentube
Bingo 10,83,1,Greentube,CO,2021-02-25,bingo10,greentube
Diamond Link Mighty Elephant,84,1,Greentube,CO,2021-02-25,diamondlinkmightyelephant,greentube
Mad 4 Valentine's,85,1,Espresso Games,CO,2021-02-25,mad4valentines,espressogames
Lucky 7 Blackjack,86,1,Amaya,CO,2021-02-25,lucky7blackjack,amaya
Global 12 Numbers,87,1,Espresso Games,CO,2021-02-25,global12numbers,espressogames
Island Heat,88,1,Greentube,CO,2021-02-25,islandheat,greentube
Sea Bingo,89,1,MGA,CO,2021-02-25,seabingo,mga
Magician Bingo,90,1,MGA,CO,2021-02-25,magicianbingo,mga
Hollywood Bingo,91,1,MGA,CO,2021-02-25,hollywoodbingo,mga
Champion Bingo,92,1,MGA,CO,2021-02-25,championbingo,mga
Buffalo Bingo,93,1,MGA,CO,2021-02-25,buffalobingo,mga
Zeus Bingo,94,1,MGA,CO,2021-02-25,zeusbingo,mga
Castle Bingo,95,1,MGA,CO,2021-02-25,castlebingo,mga
Bikers Bingo,96,1,MGA,CO,2021-02-25,bikersbingo,mga
Tidal Riches,97,1,Greentube,CO,2021-02-25,tidalriches,greentube
Lucky Lady's Charm Deluxe 10,98,1,Greentube,CO,2021-02-25,luckyladyscharmdeluxe10,greentube
Viral Scratch,99,1,R. Franco,CO,2021-02-25,viralscratch,rfranco
Triple Mask,100,1,R. Franco,CO,2021-02-25,triplemask,rfranco
Respin Joker,1,6,SYNOT,CZ,2021-02-25,respinjoker,synot
Multi Vegas 81,2,6,KAJOT,CZ,2021-02-25,multivegas81,kajot
Bonus Joker 2,3,5,Apollo Games,CZ,2021-02-25,bonusjoker2,apollogames
Simply the Best 81 (Kajot Games),4,5,KAJOT,CZ,2021-02-25,simplythebest81,kajot
Blood,5,5,Apollo Games,CZ,2021-02-25,blood,apollogames
Turbo Slots,6,5,Apollo Games,CZ,2021-02-25,turboslots,apollogames
Firebird Double 27,7,6,SYNOT,CZ,2021-02-25,firebirddouble27,synot
Dicey Fruits,8,6,SYNOT,CZ,2021-02-25,diceyfruits,synot
Midnight Fruits,9,5,Apollo Games,CZ,2021-02-25,midnightfruits,apollogames
Joker 40,10,6,SYNOT,CZ,2021-02-25,joker40,synot
Book of Adventure,11,6,StakeLogic,CZ,2021-02-25,bookofadventure,stakelogic
Dazzle Me,12,6,NetEnt,CZ,2021-02-25,dazzleme,netent
Starburst,13,6,NetEnt,CZ,2021-02-25,starburst,netent
9 Stars,14,5,KAJOT,CZ,2021-02-25,9stars,kajot
Gangster World,15,5,Apollo Games,CZ,2021-02-25,gangsterworld,apollogames
88 Pearls,16,5,SYNOT,CZ,2021-02-25,88pearls,synot
Space Fruits,17,5,CT Gaming,CZ,2021-02-25,spacefruits,ctgaming
Mystery Apollo II,18,5,Apollo Games,CZ,2021-02-25,mysteryapolloii,apollogames
Dice 81,19,5,Apollo Games,CZ,2021-02-25,dice81,apollogames
Hunters Spirit,20,4,SYNOT,CZ,2021-02-25,huntersspirit,synot
Narcos,21,4,NetEnt,CZ,2021-02-25,narcos,netent
Aztec Gold Megaways,22,4,iSoftBet,CZ,2021-02-25,aztecgoldmegaways,isoftbet
Esqueleto Explosivo,23,4,Thunderkick,CZ,2021-02-25,esqueletoexplosivo,thunderkick
Jingle Spin,24,4,NetEnt,CZ,2021-02-25,jinglespin,netent
Fruit Shop (NetEnt),25,4,NetEnt,CZ,2021-02-25,fruitshop,netent
Crystal Miners,26,4,Apollo Games,CZ,2021-02-25,crystalminers,apollogames
Blood Revival,27,4,Apollo Games,CZ,2021-02-25,bloodrevival,apollogames
Super Diamond Wild,28,4,iSoftBet,CZ,2021-02-25,superdiamondwild,isoftbet
Absolute Super Reels,29,0,iSoftBet,CZ,2021-02-25,absolutesuperreels,isoftbet
5 Reel Drive,30,0,Microgaming,CZ,2021-02-25,5reeldrive,microgaming
5x Magic,31,0,Play'n Go,CZ,2021-02-25,5xmagic,playngo
7 Sins,32,0,Play'n Go,CZ,2021-02-25,7sins,playngo
8 Flowers,33,0,SYNOT,CZ,2021-02-25,8flowers,synot
Dead or Alive,34,4,NetEnt,CZ,2021-02-25,deadoralive,netent
9K Yeti,35,4,4ThePlayer,CZ,2021-02-25,9kyeti,4theplayer
Butterfly Staxx 2,36,4,NetEnt,CZ,2021-02-25,butterflystaxx2,netent
Warlords: Crystals of Power,37,4,NetEnt,CZ,2021-02-25,warlordscrystalsofpower,netent
Gonzo's Quest,38,4,NetEnt,CZ,2021-02-25,gonzosquest,netent
Finn and the Swirly Spin,39,4,NetEnt,CZ,2021-02-25,finnandtheswirlyspin,netent
Tiger Rush,40,4,Thunderkick,CZ,2021-02-25,tigerrush,thunderkick
Blood Suckers,41,4,NetEnt,CZ,2021-02-25,bloodsuckers,netent
Diamond Wild,42,4,iSoftBet,CZ,2021-02-25,diamondwild,isoftbet
Reel Rush,43,4,NetEnt,CZ,2021-02-25,reelrush,netent
Koi Princess,44,4,NetEnt,CZ,2021-02-25,koiprincess,netent
Secrets of Atlantis,45,4,NetEnt,CZ,2021-02-25,secretsofatlantis,netent
Scruffy Duck,46,4,NetEnt,CZ,2021-02-25,scruffyduck,netent
Motörhead,47,4,NetEnt,CZ,2021-02-25,motrhead,netent
Fairytale Legends: Red Riding Hood,48,4,NetEnt,CZ,2021-02-25,fairytalelegendsredridinghood,netent
Pyramid: Quest for Immortality,49,4,NetEnt,CZ,2021-02-25,pyramidquestforimmortality,netent
Jack Hammer 2,50,4,NetEnt,CZ,2021-02-25,jackhammer2,netent
Jimi Hendrix,51,4,NetEnt,CZ,2021-02-25,jimihendrix,netent
Victorious,52,4,NetEnt,CZ,2021-02-25,victorious,netent
Jack Hammer,53,4,NetEnt,CZ,2021-02-25,jackhammer,netent
Drive Multiplier Mayhem,54,4,NetEnt,CZ,2021-02-25,drivemultipliermayhem,netent
Lights,55,4,NetEnt,CZ,2021-02-25,lights,netent
Jack and the Beanstalk,56,4,NetEnt,CZ,2021-02-25,jackandthebeanstalk,netent
Reel Bandits,57,0,NeoGames,CZ,2021-02-25,reelbandits,neogames
Mighty Sphinx,58,0,NeoGames,CZ,2021-02-25,mightysphinx,neogames
Fruity Friends,59,0,NeoGames,CZ,2021-02-25,fruityfriends,neogames
Mythic Maiden,60,4,NetEnt,CZ,2021-02-25,mythicmaiden,netent
Steam Tower,61,4,NetEnt,CZ,2021-02-25,steamtower,netent
Neon Staxx,62,4,NetEnt,CZ,2021-02-25,neonstaxx,netent
Secret of the Stones,63,4,NetEnt,CZ,2021-02-25,secretofthestones,netent
Elements: The Awakening,64,4,NetEnt,CZ,2021-02-25,elementstheawakening,netent
Asgardian Stones,65,4,NetEnt,CZ,2021-02-25,asgardianstones,netent
Birds On A Wire,66,4,Thunderkick,CZ,2021-02-25,birdsonawire,thunderkick
Legend Of Loki,67,4,iSoftBet,CZ,2021-02-25,legendofloki,isoftbet
Hot Shots,68,4,iSoftBet,CZ,2021-02-25,hotshots,isoftbet
Slot Birds,69,5,Apollo Games,CZ,2021-02-25,slotbirds,apollogames
Berryburst,70,4,NetEnt,CZ,2021-02-25,berryburst,netent
Fruits and Fire,71,4,SYNOT,CZ,2021-02-25,fruitsandfire,synot
Vikings (NetEnt),72,4,NetEnt,CZ,2021-02-25,vikings,netent
The Rift,73,4,Thunderkick,CZ,2021-02-25,therift,thunderkick
Pink Elephants,74,4,Thunderkick,CZ,2021-02-25,pinkelephants,thunderkick
Alchemists Gold,75,4,SYNOT,CZ,2021-02-25,alchemistsgold,synot
Jokers Five,76,6,SYNOT,CZ,2021-02-25,jokersfive,synot
Arcader,77,6,Thunderkick,CZ,2021-02-25,arcader,thunderkick
Magicious,78,6,Thunderkick,CZ,2021-02-25,magicious,thunderkick
1429 Uncharted Seas,79,6,Thunderkick,CZ,2021-02-25,1429unchartedseas,thunderkick
Golden Grimoire,80,4,NetEnt,CZ,2021-02-25,goldengrimoire,netent
Dice Rush,81,4,SYNOT,CZ,2021-02-25,dicerush,synot
Flip the Chip,82,4,SYNOT,CZ,2021-02-25,flipthechip,synot
Fruit Awards,83,6,SYNOT,CZ,2021-02-25,fruitawards,synot
The Falcon Huntress,84,6,Thunderkick,CZ,2021-02-25,thefalconhuntress,thunderkick
Fruit Spin,85,4,NetEnt,CZ,2021-02-25,fruitspin,netent
Twin Spin,86,4,NetEnt,CZ,2021-02-25,twinspin,netent
Spectra,87,4,Thunderkick,CZ,2021-02-25,spectra,thunderkick
Fruit Warp,88,4,Thunderkick,CZ,2021-02-25,fruitwarp,thunderkick
Blood Suckers 2,89,4,NetEnt,CZ,2021-02-25,bloodsuckers2,netent
Wolf Cub,90,4,NetEnt,CZ,2021-02-25,wolfcub,netent
Jungle Spirit: Call of the Wild,91,4,NetEnt,CZ,2021-02-25,junglespiritcallofthewild,netent
Wild Water,92,4,NetEnt,CZ,2021-02-25,wildwater,netent
Lucky3,93,4,iSoftBet,CZ,2021-02-25,lucky3,isoftbet
Fortune Diamond,94,4,iSoftBet,CZ,2021-02-25,fortunediamond,isoftbet
The Golden City (iSoftBet),95,4,iSoftBet,CZ,2021-02-25,thegoldencity,isoftbet
Midas Golden Touch,96,4,Thunderkick,CZ,2021-02-25,midasgoldentouch,thunderkick
Flowers,97,4,NetEnt,CZ,2021-02-25,flowers,netent
Smiling Joker 2,98,5,Apollo Games,CZ,2021-02-25,smilingjoker2,apollogames
Pandora,99,5,Apollo Games,CZ,2021-02-25,pandora,apollogames
Jaguar Temple,100,5,Thunderkick,CZ,2021-02-25,jaguartemple,thunderkick
Starburst,1,48,NetEnt,DK,2021-02-25,starburst,netent
Book of Dead,2,47,Play'n Go,DK,2021-02-25,bookofdead,playngo
Gonzo's Quest,3,48,NetEnt,DK,2021-02-25,gonzosquest,netent
The Paying Piano Club,4,39,Play'n Go,DK,2021-02-25,thepayingpianoclub,playngo
Thunder Screech,5,36,Play'n Go,DK,2021-02-25,thunderscreech,playngo
Bonanza,6,48,Big Time Gaming,DK,2021-02-25,bonanza,bigtimegaming
Divine Fortune Megaways,7,38,NetEnt,DK,2021-02-25,divinefortunemegaways,netent
Fire Joker,8,44,Play'n Go,DK,2021-02-25,firejoker,playngo
Wolf Gold,9,36,Pragmatic Play,DK,2021-02-25,wolfgold,pragmaticplay
Cat Wilde and the Eclipse of the Sun God,10,25,Play'n Go,DK,2021-02-25,catwildeandtheeclipseofthesungod,playngo
Legacy of Dead,11,40,Play'n Go,DK,2021-02-25,legacyofdead,playngo
The Dog House Megaways,12,36,Pragmatic Play,DK,2021-02-25,thedoghousemegaways,pragmaticplay
Divine Fortune,13,30,NetEnt,DK,2021-02-25,divinefortune,netent
Lightning Roulette,14,22,Evolution Gaming,DK,2021-02-25,lightningroulette,evolutiongaming
Twin Spin Megaways,15,37,NetEnt,DK,2021-02-25,twinspinmegaways,netent
Bull in a China Shop,16,37,Play'n Go,DK,2021-02-25,bullinachinashop,playngo
Joker King,17,22,Pragmatic Play,DK,2021-02-25,jokerking,pragmaticplay
Lord Merlin and the Lady of the Lake,18,36,Play'n Go,DK,2021-02-25,lordmerlinandtheladyofthelake,playngo
Aloha! Cluster Pays,19,40,NetEnt,DK,2021-02-25,alohaclusterpays,netent
Rise of Athena,20,38,Play'n Go,DK,2021-02-25,riseofathena,playngo
Reactoonz,21,41,Play'n Go,DK,2021-02-25,reactoonz,playngo
Fruity Friends,22,13,NeoGames,DK,2021-02-25,fruityfriends,neogames
6 Tokens of Gold,23,21,All41 Studios,DK,2021-02-25,6tokensofgold,all41studios
Jack and the Beanstalk,24,21,NetEnt,DK,2021-02-25,jackandthebeanstalk,netent
Legacy Of Egypt,25,38,Play'n Go,DK,2021-02-25,legacyofegypt,playngo
Steam Tower,26,31,NetEnt,DK,2021-02-25,steamtower,netent
Rome The Golden Age,27,24,NetEnt,DK,2021-02-25,romethegoldenage,netent
Farm Empire,28,24,Magnet Gaming,DK,2021-02-25,farmempire,magnetgaming
Ludo,29,0,Spigo,DK,2021-02-25,ludo,spigo
Madame Destiny Megaways,30,20,Pragmatic Play,DK,2021-02-25,madamedestinymegaways,pragmaticplay
Yatzy,31,20,Spigo,DK,2021-02-25,yatzy,spigo
Reactoonz 2,32,37,Play'n Go,DK,2021-02-25,reactoonz2,playngo
Perfect Gems,33,34,Play'n Go,DK,2021-02-25,perfectgems,playngo
Hot Spin Deluxe,34,19,iSoftBet,DK,2021-02-25,hotspindeluxe,isoftbet
Mighty Sphinx,35,13,NeoGames,DK,2021-02-25,mightysphinx,neogames
Extra Chilli,36,31,Big Time Gaming,DK,2021-02-25,extrachilli,bigtimegaming
Route 66,37,31,KA Gaming,DK,2021-02-25,route66,kagaming
Fruit Shop Megaways,38,26,NetEnt,DK,2021-02-25,fruitshopmegaways,netent
Adventures Of Doubloon Island,39,20,Triple Edge Studios,DK,2021-02-25,adventuresofdoubloonisland,tripleedgestudios
Labyrinth Of Knossos,40,21,Dream Tech,DK,2021-02-25,labyrinthofknossos,dreamtech
Dragons of the North,41,13,Pariplay,DK,2021-02-25,dragonsofthenorth,pariplay
Puzzle Parade,42,13,Magnet Gaming,DK,2021-02-25,puzzleparade,magnetgaming
Wolf Riches,43,13,Pariplay,DK,2021-02-25,wolfriches,pariplay
Gemix,44,42,Play'n Go,DK,2021-02-25,gemix,playngo
The Hand of Midas,45,19,Pragmatic Play,DK,2021-02-25,thehandofmidas,pragmaticplay
Gonzo's Quest Megaways,46,23,Red Tiger,DK,2021-02-25,gonzosquestmegaways,redtiger
Respin Joker,47,13,SYNOT,DK,2021-02-25,respinjoker,synot
The Wiz,48,23,ELK Studios,DK,2021-02-25,thewiz,elkstudios
Wild Falls,49,34,Play'n Go,DK,2021-02-25,wildfalls,playngo
Lucky Diamonds,50,21,Play'n Go,DK,2021-02-25,luckydiamonds,playngo
Egyptian Magic,51,13,NeoGames,DK,2021-02-25,egyptianmagic,neogames
Phoenix Reborn,52,35,Play'n Go,DK,2021-02-25,phoenixreborn,playngo
Rise of Dead,53,38,Play'n Go,DK,2021-02-25,riseofdead,playngo
War of Gods,54,35,Red Tiger,DK,2021-02-25,warofgods,redtiger
Twin Spin,55,36,NetEnt,DK,2021-02-25,twinspin,netent
Inferno Joker,56,35,Play'n Go,DK,2021-02-25,infernojoker,playngo
Regal Beasts,57,20,Red Tiger,DK,2021-02-25,regalbeasts,redtiger
Coils of Cash,58,36,Play'n Go,DK,2021-02-25,coilsofcash,playngo
Rise of Merlin,59,37,Play'n Go,DK,2021-02-25,riseofmerlin,playngo
Hyper Strike,60,34,Gameburger Studios,DK,2021-02-25,hyperstrike,gameburgerstudios
Pyramid King,61,35,Pragmatic Play,DK,2021-02-25,pyramidking,pragmaticplay
Ice Joker,62,34,Play'n Go,DK,2021-02-25,icejoker,playngo
Hot Wild 7s,63,14,Pariplay,DK,2021-02-25,hotwild7s,pariplay
Monopoly Megaways,64,26,Big Time Gaming,DK,2021-02-25,monopolymegaways,bigtimegaming
Golden Ticket,65,41,Play'n Go,DK,2021-02-25,goldenticket,playngo
New Year Riches,66,37,Play'n Go,DK,2021-02-25,newyearriches,playngo
Book of Adventure Super Stake Edition,67,19,StakeLogic,DK,2021-02-25,bookofadventuresuperstakeedition,stakelogic
Miner Donkey Trouble,68,37,Play'n Go,DK,2021-02-25,minerdonkeytrouble,playngo
Voodoo Gold,69,23,ELK Studios,DK,2021-02-25,voodoogold,elkstudios
24K Dragon,70,35,Play'n Go,DK,2021-02-25,24kdragon,playngo
Magic Mirror Deluxe 2,71,22,Merkur,DK,2021-02-25,magicmirrordeluxe2,merkur
Convertus Aurum,72,15,Reel Time Gaming,DK,2021-02-25,convertusaurum,reeltimegaming
Finn and the Swirly Spin,73,45,NetEnt,DK,2021-02-25,finnandtheswirlyspin,netent
Vegas Night Life,74,30,NetEnt,DK,2021-02-25,vegasnightlife,netent
Frozen Gems,75,36,Play'n Go,DK,2021-02-25,frozengems,playngo
Faith,76,13,Pariplay,DK,2021-02-25,faith,pariplay
Thor's Hammer,77,20,Bally Wulff,DK,2021-02-25,thorshammer,ballywulff
Midas Golden Touch,78,23,Thunderkick,DK,2021-02-25,midasgoldentouch,thunderkick
Immortal Romance,79,26,Microgaming,DK,2021-02-25,immortalromance,microgaming
John Hunter And The Book Of Tut,80,36,Pragmatic Play,DK,2021-02-25,johnhunterandthebookoftut,pragmaticplay
Holiday Spirits,81,36,Play'n Go,DK,2021-02-25,holidayspirits,playngo
Maui Mischief,82,18,Old Skool Studios,DK,2021-02-25,mauimischief,oldskoolstudios
Book of Oz,83,39,Triple Edge Studios,DK,2021-02-25,bookofoz,tripleedgestudios
Who Wants To Be A Millionaire Megaways,84,11,Big Time Gaming,DK,2021-02-25,whowantstobeamillionairemegaways,bigtimegaming
Koi Princess,85,26,NetEnt,DK,2021-02-25,koiprincess,netent
Butterfly Staxx 2,86,39,NetEnt,DK,2021-02-25,butterflystaxx2,netent
Rise Of Olympus,87,40,Play'n Go,DK,2021-02-25,riseofolympus,playngo
Disco Diamonds,88,36,Play'n Go,DK,2021-02-25,discodiamonds,playngo
Goddess of Fortunes,89,13,Pariplay,DK,2021-02-25,goddessoffortunes,pariplay
Jumanji,90,23,NetEnt,DK,2021-02-25,jumanji,netent
7s Deluxe,91,21,Reel Time Gaming,DK,2021-02-25,7sdeluxe,reeltimegaming
Madame Ink,92,33,Play'n Go,DK,2021-02-25,madameink,playngo
Big Money Frenzy,93,7,Blueprint,DK,2021-02-25,bigmoneyfrenzy,blueprint
Temple of Nudges,94,35,NetEnt,DK,2021-02-25,templeofnudges,netent
Willys Hot Chillies,95,38,NetEnt,DK,2021-02-25,willyshotchillies,netent
Dark King Forbidden Riches,96,34,NetEnt,DK,2021-02-25,darkkingforbiddenriches,netent
Grand Spinn Superpot,97,19,NetEnt,DK,2021-02-25,grandspinnsuperpot,netent
Rage of the Seas,98,38,NetEnt,DK,2021-02-25,rageoftheseas,netent
Mercy of the Gods,99,21,NetEnt,DK,2021-02-25,mercyofthegods,netent
Blood Suckers 2,100,40,NetEnt,DK,2021-02-25,bloodsuckers2,netent
Starburst,1,9,NetEnt,EE,2021-02-25,starburst,netent
Bonanza,2,9,Big Time Gaming,EE,2021-02-25,bonanza,bigtimegaming
Joker King,3,7,Pragmatic Play,EE,2021-02-25,jokerking,pragmaticplay
Book of Atem WowPot,4,7,All41 Studios,EE,2021-02-25,bookofatemwowpot,all41studios
Adventures Of Doubloon Island,5,5,Triple Edge Studios,EE,2021-02-25,adventuresofdoubloonisland,tripleedgestudios
Divine Fortune Megaways,6,7,NetEnt,EE,2021-02-25,divinefortunemegaways,netent
Skulls Heap,7,7,GONG Gaming Technologies,EE,2021-02-25,skullsheap,gonggamingtechnologies
Rainbow Riches Race Day,8,7,Barcrest,EE,2021-02-25,rainbowrichesraceday,barcrest
Juicy Joker Mega Moolah,9,6,JustForTheWin,EE,2021-02-25,juicyjokermegamoolah,justforthewin
Gemix,10,8,Play'n Go,EE,2021-02-25,gemix,playngo
Atlantean Treasures Mega Moolah,11,4,Neon Valley Studios,EE,2021-02-25,atlanteantreasuresmegamoolah,neonvalleystudios
Wheel Of Wishes,12,4,Alchemy Gaming,EE,2021-02-25,wheelofwishes,alchemygaming
Legacy of Dead,13,6,Play'n Go,EE,2021-02-25,legacyofdead,playngo
Epic Crystal,14,6,Epic Industries,EE,2021-02-25,epiccrystal,epicindustries
Absolootly Mad: Mega Moolah,15,4,Triple Edge Studios,EE,2021-02-25,absolootlymadmegamoolah,tripleedgestudios
Reactoonz,16,8,Play'n Go,EE,2021-02-25,reactoonz,playngo
Cash & Carry: Shopping Spree,17,8,PAF,EE,2021-02-25,cashcarryshoppingspree,paf
Cash & Carry,18,8,PAF,EE,2021-02-25,cashcarry,paf
Moon Princess,19,8,Play'n Go,EE,2021-02-25,moonprincess,playngo
Eastern Emeralds,20,5,Quickspin,EE,2021-02-25,easternemeralds,quickspin
ThunderBAR,21,5,PAF,EE,2021-02-25,thunderbar,paf
Jammin' Jars,22,4,Push Gaming,EE,2021-02-25,jamminjars,pushgaming
Reactoonz 2,23,7,Play'n Go,EE,2021-02-25,reactoonz2,playngo
Who Wants To Be A Millionaire Megaways,24,5,Big Time Gaming,EE,2021-02-25,whowantstobeamillionairemegaways,bigtimegaming
Gonzo's Quest Megaways,25,4,Red Tiger,EE,2021-02-25,gonzosquestmegaways,redtiger
Miner Donkey Trouble,26,5,Play'n Go,EE,2021-02-25,minerdonkeytrouble,playngo
Empire Fortune,27,5,Yggdrasil,EE,2021-02-25,empirefortune,yggdrasil
Legend of Cleopatra Megaways,28,5,Playson,EE,2021-02-25,legendofcleopatramegaways,playson
Aztec Gold Megaways,29,4,iSoftBet,EE,2021-02-25,aztecgoldmegaways,isoftbet
Extra Chilli,30,8,Big Time Gaming,EE,2021-02-25,extrachilli,bigtimegaming
Robin Hoods Wild Forest,31,8,Red Tiger,EE,2021-02-25,robinhoodswildforest,redtiger
Rio Stars,32,8,Red Tiger,EE,2021-02-25,riostars,redtiger
Zeus Lightning Power Reels,33,8,Red Tiger,EE,2021-02-25,zeuslightningpowerreels,redtiger
Dragon's Luck Megaways,34,8,Red Tiger,EE,2021-02-25,dragonsluckmegaways,redtiger
Book of Dead,35,10,Play'n Go,EE,2021-02-25,bookofdead,playngo
Forgotten Island Megaways,36,6,All41 Studios,EE,2021-02-25,forgottenislandmegaways,all41studios
3 Devils Pinball,37,6,Crazy Tooth Studio,EE,2021-02-25,3devilspinball,crazytoothstudio
The Paying Piano Club,38,7,Play'n Go,EE,2021-02-25,thepayingpianoclub,playngo
Mega Moolah,39,6,Microgaming,EE,2021-02-25,megamoolah,microgaming
Raging Rhino Megaways,40,5,Red7,EE,2021-02-25,ragingrhinomegaways,red7
Rome,41,5,Red Rake,EE,2021-02-25,rome,redrake
Scrolls of RA,42,5,iSoftBet,EE,2021-02-25,scrollsofra,isoftbet
100 Super Hot,43,5,EGT,EE,2021-02-25,100superhot,egt
Sisters of OZ WowPot,44,5,Triple Edge Studios,EE,2021-02-25,sistersofozwowpot,tripleedgestudios
Monopoly Megaways,45,4,Big Time Gaming,EE,2021-02-25,monopolymegaways,bigtimegaming
Fortunium Gold Mega Moolah,46,5,Stormcraft Studios,EE,2021-02-25,fortuniumgoldmegamoolah,stormcraftstudios
Lucky Lady's Charm deluxe,47,5,Greentube,EE,2021-02-25,luckyladyscharmdeluxe,greentube
Montezuma Megaways,48,5,WMS,EE,2021-02-25,montezumamegaways,wms
Big Money Frenzy,49,4,Blueprint,EE,2021-02-25,bigmoneyfrenzy,blueprint
6 Tokens of Gold,50,6,All41 Studios,EE,2021-02-25,6tokensofgold,all41studios
Triple Double DaVinci Diamonds,51,6,High 5 Games,EE,2021-02-25,tripledoubledavincidiamonds,high5games
Book of Ra deluxe,52,5,Greentube,EE,2021-02-25,bookofradeluxe,greentube
Jokers Riches 2,53,5,High 5 Games,EE,2021-02-25,jokersriches2,high5games
Peles Paradise Extreme,54,5,High 5 Games,EE,2021-02-25,pelesparadiseextreme,high5games
Genie's Palace,55,5,High 5 Games,EE,2021-02-25,geniespalace,high5games
9 Masks Of Fire,56,6,Gameburger Studios,EE,2021-02-25,9masksoffire,gameburgerstudios
Fox Fire,57,0,High 5 Games,EE,2021-02-25,foxfire,high5games
Assassin Moon,58,5,Triple Edge Studios,EE,2021-02-25,assassinmoon,tripleedgestudios
Super 20,59,5,EGT,EE,2021-02-25,super20,egt
Rome The Golden Age,60,8,NetEnt,EE,2021-02-25,romethegoldenage,netent
Katmandu Gold,61,5,ELK Studios,EE,2021-02-25,katmandugold,elkstudios
Divine Fortune,62,8,NetEnt,EE,2021-02-25,divinefortune,netent
Augustus,63,8,Neon Valley Studios,EE,2021-02-25,augustus,neonvalleystudios
Hotline 2,64,6,NetEnt,EE,2021-02-25,hotline2,netent
Aloha! Christmas,65,5,NetEnt,EE,2021-02-25,alohachristmas,netent
Rage of the Seas,66,5,NetEnt,EE,2021-02-25,rageoftheseas,netent
9 Pots of Gold,67,6,Gameburger Studios,EE,2021-02-25,9potsofgold,gameburgerstudios
Gonzo's Quest,68,7,NetEnt,EE,2021-02-25,gonzosquest,netent
Jaguar Princess,69,7,High 5 Games,EE,2021-02-25,jaguarprincess,high5games
Eagles' Flight,70,7,High 5 Games,EE,2021-02-25,eaglesflight,high5games
TikiPop,71,7,AvatarUX Studios,EE,2021-02-25,tikipop,avataruxstudios
Madame Destiny Megaways,72,8,Pragmatic Play,EE,2021-02-25,madamedestinymegaways,pragmaticplay
The Hand of Midas,73,7,Pragmatic Play,EE,2021-02-25,thehandofmidas,pragmaticplay
Foxy Dynamite,74,7,High 5 Games,EE,2021-02-25,foxydynamite,high5games
Labyrinth Of Knossos,75,4,Dream Tech,EE,2021-02-25,labyrinthofknossos,dreamtech
Majestic Cats,76,4,High 5 Games,EE,2021-02-25,majesticcats,high5games
Thor Infinity Reels,77,4,Reel Play,EE,2021-02-25,thorinfinityreels,reelplay
Luchadora,78,6,Thunderkick,EE,2021-02-25,luchadora,thunderkick
Crazy Time,79,4,Evolution Gaming,EE,2021-02-25,crazytime,evolutiongaming
Monopoly Live,80,4,Evolution Gaming,EE,2021-02-25,monopolylive,evolutiongaming
Chaos Crew,81,4,Hacksaw Gaming,EE,2021-02-25,chaoscrew,hacksawgaming
Wolf Gold,82,7,Pragmatic Play,EE,2021-02-25,wolfgold,pragmaticplay
Sweet Bonanza,83,8,Pragmatic Play,EE,2021-02-25,sweetbonanza,pragmaticplay
Mustang Gold,84,9,Pragmatic Play,EE,2021-02-25,mustanggold,pragmaticplay
Dead or Alive 2,85,8,NetEnt,EE,2021-02-25,deadoralive2,netent
Hotline,86,5,NetEnt,EE,2021-02-25,hotline,netent
Victorious,87,5,NetEnt,EE,2021-02-25,victorious,netent
Ecuador Gold,88,6,ELK Studios,EE,2021-02-25,ecuadorgold,elkstudios
Chibeasties 2,89,6,Yggdrasil,EE,2021-02-25,chibeasties2,yggdrasil
Cygnus,90,4,ELK Studios,EE,2021-02-25,cygnus,elkstudios
Nitropolis,91,5,ELK Studios,EE,2021-02-25,nitropolis,elkstudios
Blood Lust,92,4,ELK Studios,EE,2021-02-25,bloodlust,elkstudios
Sphinx Fortune,93,4,Booming Games,EE,2021-02-25,sphinxfortune,boominggames
Vikings Go Wild,94,4,Yggdrasil,EE,2021-02-25,vikingsgowild,yggdrasil
